,Titles,Articles,Urls
22,Councillors raise queries over sold hospital equipment - Daily Monitor,"Kayunga. Councillors in Kayunga District have put the district executive committee on the spot over failure to show accountability of funds raised from the sale of old medical equipment at Kayunga General Hospital.The hospital is undergoing renovation and expansion at a cost of Shs70b. Dr Diana Atwine, the Permanent Secretary Ministry of Health, said the facility will be equipped with new machines upon completion.Although the council claims that they have not been informed about the funds raised, Mr Tom Sserwanga, the district chairperson, said about Shs210m has been collected from the exercise.Mr Jamir Ndugga, a councillor representing Kayonza Sub-county, said the district executive has utilised the funds without their approval. As council, we have not yet passed a supplementary budget to appropriate those funds, but we are shocked to learn that the executive has used it,  Mr Ndugga said at the weekend. When they wanted to sell off the medical equipment, they sought council approval, but when it comes to accountability, they dodge around, it means there is misappropriation and corruption tendencies,  he added.Some officials are also questioning the motive of the district executive to constitute another committee to handle the auctioning instead of the procurement and disposal unit. We were left out of this exercise (sale of equipment) and we are also watching from a distance,  an official from the procurement department, who preferred anonymity, said.Mr Sserwanga set up a verification team headed by Mr Charles Iga, the district fisheries officer, to dispose of the equipment.Mr Sserwanga categorised the funds from the sale as local revenue, saying they can be used in daily operations. The Shs210m is very little. We have so far used Shs42m to roof the theatre at Bbaale Health Centre IV. We wanted to do something tangible from these funds,  he said.Mr Sserwanga said they would show accountability to relevant authorities such as the Auditor General and Inspectorate of Government, adding that  we want to be as transparent as possible. Mr Benson Otim, the acting district chief administrative officer, also dismissed claims that the money had been misappropriated. Council has approved these funds to be used in fencing the district headquarters, buying furniture for the district chairperson and others,  Mr Otim said.He said the exercise is still ongoing and those who want accountability should wait for it to be concluded.Kayunga General Hospital, which was constructed in the 1970s, had never had any major renovations.Dr Sarah Opendi, the State minister for Health in-charge of General Duties, said government will delay the elevation of the hospital to a regional referral due to lack of funds. SoldSo far, the district has sold more than 700 aluminium iron sheets, hospital beds, mattresses and other equipment from the theatre among others. The renovation and expansion of the hospital is expected to be concluded by February next year.[email protected]",https://www.monitor.co.ug/News/National/Councillors-raise-queries-over-sold-hospital-equipment/688334-5062598-ijid1i/index.html
23,Increased  murder cases worry Bugisu  authorities - Daily Monitor,"Police and local leaders in Bugisu Sub-region have expressed concern over the increasing number of murder cases in the area.Police statistics indicate that more than 20 cases of murder were registered in Namisindwa, Manafwa, Mbale, Bududa, Bulambuli and Sironko districts between January and February this year.Police said the cases were a result of land wrangles, witchcraft, misunderstanding over inherited family property and business rivalry, among others.  We have registered a string of gruesome killings and this has caused fear among the locals. When family and clan members disagree on land and other properties, they resort to mob justice. When a family member is killed, the community also lynches culprits,  Mr Robert Tukei, the Elgon Region police spokesperson, said.He said Namisindwa tops in the cases followed by Mbale and Manafwa. Political and religious leaders, and community members should help us fight the crime in their respective districts,  Mr Tukei said.He said police have embarked on a massive community policing campaign to reduce cases of domestic violence and land wrangles. We have also intensified night patrols in all districts in the region to deal with the robbers,  he said.Police also say more than 30 cases of phone theft and 114 cases of other thefts were recorded in the two months.Mr George William Wopuwa, the Namisindwa chairperson, said they registered 20 deaths arising from either suicide or family-related murders, adding that many of the victims were more than 80 years of age. We have had community policing in many sub-counties but the trend continues. We are worried because you can t tell who is next,  he said.Mr Moses Kigai Wamoto, the Resident District Commissioner, said they started conducting joint security meetings in the district to fight the vice.Mr Wamoto, who also heads the district security committee, urged residents to use local council courts and religious leaders to resolve disputes. Mr Yasin Wabomba, the Mbale Municipal Council deputy speaker, urged police and village chairpersons to work together. Police should work with local leaders to fight crime because it is one of the causes of underdevelopment,  he said.Mr John Magomu, a resident, said perpetrators mainly target elders in order to grab their land.Past years2018: The region registered 156 murder cases, 236 for robbery, 239 for phone thefts and 1,334 for other kinds of theft  2017: Murder cases registered were 241, robberies-233, Theft of phones-261 and theft of all kinds-1526.[email protected]",https://www.monitor.co.ug/News/National/Increased--murder-cases-worry-Bugisu--authorities/688334-5062614-496acm/index.html
24,Police foil theft of baby at Hoima regional hospital - Daily Monitor,"Hoima. Police in Hoima District have arrested a mother who had allegedly conspired with medical personnel to steal a baby from Hoima Regional Referral Hospital. According to police, the 21-year-old resident of Kiburwa Village in Kitoba Sub-county on Saturday at around 11pm allegedly made her way into the hospital and negotiated with two nurses to have her one-week old baby girl swapped with a baby boy of the same age.A whistle-blower, who heard of the plot, notified police, leading to the woman s arrest.According to preliminary information gathered by the police, one of the nurses on duty asked for Shs300,000 to execute the plan.  However, the suspect only had Shs80,000. She paid Shs50,000 and the balance was to be paid immediately after the deal had been effected. She was immediately arrested and taken to Hoima police,  said Mr Julius Hakiza, the Albertine region police spokesperson.Police detectives later visited the hospital for evidence gathering. They then contacted her husband. We do appeal to the mothers in hospitals to always be vigilant not to lose their new born babies. There are many people with ill intentions wandering in the hospitals. Always tip the nurses so that we can apprehend the culprits,  Mr Hakiza said. The hospital director, Dr Peter Mukobi, said they have increased security at the facility to prevent future thefts.Recent caseIn July last year, a child was stolen from Hoima Regional Referral Hospital from a Rwandan refugee. According to police detectives, the refugee from Kyangwali camp delivered by caesarean section under the help of medical workers at the hospital. Shortly after delivery a nurse on duty sent one of the mother s caretaker to pick a stretcher which would be used to transport the baby and the mother from the labour ward.By the time the caretaker returned, the baby had been taken and the nurse had disappeared. [email protected]",https://www.monitor.co.ug/News/National/Police-foil-theft-baby-Hoima-regional-hospital/688334-5061970-14yo6oqz/index.html
25,"Agent quizzed, Hima to hand Tororo land back to locals - Daily Monitor","Kampala. Hima Cement has agreed to hand over land around Tororo rock back to the locals in Mwello Village after conceding that the company s agent acquired the land arbitrarily. Appearing before the land probe on Thursday, the Hima Cement managing director, Mr Nicolas George, conceded that their agent Optima Mining and Minerals had been placed under investigations because everything they did in Mwello was questionable. He said in the result, they suspended the quarrying project intended to start in Mwello.Appearing before the land probe on Friday, Mr Dunstan Ndyaguma, the managing director of Optima Mining and Minerals, was advised by the commission to get a lawyer to educate him on the land tenure system around Mwello rock in Tororo. The commission s lead counsel, Mr Ebert Byenkya, said Mr Ndyaguma did not know the land tenure system in Tororo where he was hired by Hima Cement to buy surface rights for the company on a 21-year lease. Hima Cement initially avoided buying the surface rights directly because brokers would inflate the price.The commission asked Mr Ndyaguma to explain the land system around Mwello rock and he said it s Mailo. Later, he contradicted himself saying it s Private Mailo. Earlier, the commission chairperson, Justice Catherine Bamugemereire, described Mr Ndyaguma as a dangerous man in matters related to land given how he manipulated the locals.  It s questionable how a company like Hima Cement can deal with a person like you. We are going to ask Hima Cement to come and explain,  Justice Bamugemereire said. Residents accused Mr Ndyaguma of handing them large sums of money in a bid to lure them to sell their land to him. During cross-examination, Mr Byenkya said Mr Ndyaguma bought land from locals who have a permanent ownership and intended to apply for a lease on the land from Tororo District Land Board. Mr Ndyaguma was informed that for such acquisitions to be legitimate the people selling the land must have a customary certificate on the land, which was not the case. Residents of eight villages in Mwello parish want the land probe to stop Hima Cement from buying their communal land without compensation. Mr Ndyaguma concurred with the former Commissioner for Geological Surveys and Mines, Mr Edward Kato, who told the land probe that Hima Cement did not have a mining licence but a three-year exploration permit. [email protected]",https://www.monitor.co.ug/News/National/Agent-quizzed-Hima-hand-Tororo-land-back-to-locals/688334-5061112-vedg8s/index.html
26,Njeru taps run dry as water crisis persists - Daily Monitor,"Buikwe. The water scarcity, which has lasted for two months in Njeru Central and Nyenga divisions in Njeru Municipality, Buikwe District, has pushed the price of water to Shs2,000 per jerrycan.This has forced residents in the area to trek long distances coupled with spending many hours at wells as water shortage worsens.Some of the villages experiencing water shortage include Kyabagu, Naava, Namwezi, Lugazi II, Ntinda, Kafunta, Buzzika, Bukaya and Kiryowa.Ms Nusra Nansubuga, a resident of Kyabagu Village, on Saturday said despite trekking long distances to get water, it is also very expensive. She said sometimes, it becomes hard to get water since people are always many at wells on the banks of River Nile.  To get a jerrycan of water, I have to move a long distance, the line is always too long. If I decide to buy water, a single 20-litre jerrycan is at Shs2,000. This is too expensive for me because I also have animals to feed at home,  Ms Nansubuga said. Ms Jacqueline Nabatanzi, a resident of Naava Village, said despite not having running water in her home, staff from National Water and Sewerage Corporation (NWSC) have continued to give them monthly water bills. Their [NWSC] engineers have failed to come and check what happened to our line, but they are continuing to bring their bills,  Ms Nabatanzi said.Mr Faizo Namayuba, the vice chairperson of Njeru Central Division, put the water scarcity problem on NWSC, which he accused of failure to provide a second water storage reservoir in the area. They [NWSC] promised to give us a second storage reservoir tank at Kizungu, but it is not forthcoming. It is sad that running water has been off for long ,  he said. Mr Charles Okuonzi, the NWSC branch general manager in Jinja area, confirmed that people who are staying in hilly areas are facing water scarcity due to low pressure in the taps. He said some villages are suffering from water shortage due to pipes which got damaged as a result of the ongoing construction works on Katosi-Nyenga River Nile bridge road section.Currently, NWSC has a total of 7,182 customers and among these 6,080 are domestic users, 782 are commercial and institutes and 241 are stand pipes. A total of 74 cubic million litres are supplied in Njeru Municipality per month. [email protected] ",https://www.monitor.co.ug/News/National/Njeru-taps-run-dry-water-crisis-persists/688334-5061052-gjh6daz/index.html
27,House cracks displace 200 families - Daily Monitor,"Namisindwa. More than 200 families in Namisindwa District have been displaced after their houses developed life-threatening cracks following earth movements.The affected residents, mostly from Buwandyambi and Buyaka in Namisindwa Town Council, have been experiencing the cracks since last year.The movements have also caused cracks on a 4km road linking the district headquarters to Magale Town Council.Some displaced families have sought refuge in the neighbourhoods while others live in the cracked houses.Mr Stephen Wepukhulu, a local leader, said government has not intervened since the first incident was reported. We are worried and homeless but our government leaders have not taken this issue seriously. They are waiting for us to die in our houses on large scale before they respond,  he said. We have never experienced such a phenomenon in this district,  he said, adding that the cracks mainly occur after a downpour.While visiting the affected areas in October last year, Mr Musa Ecweru, the State minister for Relief and Disaster Preparedness, pledged to send a team of experts to study and find out the cause.The district chairperson, Mr George William Wopuwa, urged government to come up with an immediate plan to resettle the affected families to safer areas. This disaster cannot wait for government to resettle people in phases. They should devise another alternative, which is faster,  he said.In January, government launched the first phase of the Shs32b project in Bunambutye Sub-county in Bulambuli District where 101 houses are being built for mudslide victims. Namisindwa has been allocated only 15 slots. The other beneficiaries are Bulambuli, Manafwa, Sironko and Bududa districts.Mr Micheal Mwangale, the district environment officer, said a team of geologists from Makerere University visited the area but the findings are not yet out, adding that more research needs to be done.He, however, said the cause of the earth movements could be a result of poor farming methods, which have affected the soil structures. The parent rock could have been affected by poor farming methods such as encroachment on river banks, causing the soil movement,  he said.[email protected]",https://www.monitor.co.ug/News/National/House-cracks-displace-200-families/688334-5061062-1oscr7/index.html
28,"Collapsed Bukedea-Pallisa bridge kills one, disables 2 - Daily Monitor","A bridge connecting Bukedea and Pallisa districts has so far killed one and injured two others after it collapsed on April 30, last year. Amoroto Bridge in Kidongole Sub-county, Bukedea, has not been worked for the past year.Mr Samuel Oluka, 60, a resident, told Daily Monitor last week that a boy is nursing a broken leg in Tororo after falling off the bridge while riding a bicycle across the wooden walkways improvised by residents. In September last year, we also lost a 19-year-old student of Kidongole Seed Secondary School, who was crossing the bridge. She fell off and was swept away by running water, her body was found the next day in the rice fields,  Mr Oluka said. We are informed it is a Unra (Uganda National Roads Authority) road, let them come to our rescue lest it disables and kills more, we have tried [seeking help from] both districts but they tell us that they cannot afford the money needed to fix the bridge,  he added.Mr Faustino Osuwan, a resident of Kaseibei Village, Butebo Sub-county in Pallisa, said he has sold 10 head of cattle and land to treat his 30-year-old son whose spinal code was dislocated after falling off the bridge on October 10, last year. My son has been referred to India for an operation, Shs45m is needed, yet I have spent more than Shs35m on treatment in Kisubi, Platinum, Kizito hospitals but to no avail, my son has been in motionless for the last seven months,  he said.Mr Osuwan said his son was a bread winner for his family of six children, but since then, he has assumed that responsibility.Mr Micheal Okwii, the secretary works in Bukedea, said he and the district chairperson have visited several offices at the Ministry of Works and Unra for intervention but in vain. That family needs more than Shs45m to go to India but have failed to raise it since they were referred in February. It is a peasant family, it is like the bridge signed a death certificate of this young man,  he said. Mr Okwii said last year the team from the ministry visited the site and estimated its repairs at Shs1.2b but they have never returned.However, Mr Julius Musinguzi, the Unra regional manager, said rehabilitation and upgrade of key bridges in the region is underway.He said Unra complaints that need to be addressed are being handled by the authority s directorate of planning.Mr Ahmed Awoii Okwir, the Unra Soroti station manager, said the site in question falls under Mbale station but Mr Moses Olemukan, the Bukedea chairperson, said when they approached Mbale, they were told that the bridge falls under Soroti.[email protected]",https://www.monitor.co.ug/News/National/Collapsed-Bukedea-Pallisa-bridge-kills-one-disables-2/688334-5061076-n1ant0z/index.html
29,Refugees to benefit from water project - Daily Monitor,"YUMBE. The Equatorial Coca Cola Bottling Company, South Sudan in partnership with United Nations High Commissioner for Refugees (UNHCR) on Wednesday launched a solar and generator-powered water scheme project in Village 9 and Village 10 in Zone 4 at Bidi Bidi settlement. The project was implemented by Water Mission Uganda. Mr Rogers Mugenyi, an engineer with Water Missions Uganda, said the water project, which is valued at more than Shs400m, is expected to serve up to 6,450 refugees. The refugees in this area used to rely on water browsers but it was unreliable and very expensive on the side of UNHCR. We expect that once we are done with connecting all the systems, the water system will be much closer to the beneficiaries,  he said.Mr Mark Hoogendam, the general manager of United Beverage Company (UBC) South Sudan, said the decision was hatched last year in their board meeting to give back to the South Sudanese refugees in Uganda.He said a similar project was carried out in West Africa where 500,000 refugees got about 1.3 billion litres of clean water.Mr Acacio Jafar Juliao, the UNHCR head of sub-office in Yumbe District, lauded the donation, adding that it is expected to improve the water ratio per individual from the current 16 litres to 20 litres per person each day.He said water shortage in the area has been as a result of environmental destruction, adding that since November last year, when dry spell started, thousands of refugees have been facing acute water shortage in Bidi Bidi Settlement. Mr Acacio said UNHCR this year alone has planned to plant 1 million trees in Yumbe District.Ms Pauline Mundoro, 30, a resident of Odravu Sub-county in Abara Parish, said:  As one of the host community members, I am extremely happy this will now reduce the burden of moving for several kilometres in search of water. Bidi Bidi settlement hosts some 224,000 South Sudanese refugees.Report2018. Uganda is one of the largest refugee-hosting nations in the world, with more than 1,100,000 refugees (as of the end of 2018). The vast influx of refugees is due to several factors in Uganda s neighbouring countries, especially war and violence in South Sudan and the DR Congo, and associated economic crisis and political instability in the region. Uganda has relatively  friendly  policies that provide rights to the refugees, such as rights to education, work, private property, healthcare and other basic social services.[email protected] ",https://www.monitor.co.ug/News/National/Refugees-benefit-from-water-project/688334-5061084-sqdnn9/index.html
30,"Students need skilling, says minister - Daily Monitor","Kampala. The Minister of State for Primary Education, Ms Rosemary Seninde, has urged teachers to equip students with business skills, away from the formal education in order to earn a living.Ms Seninde made the remarks while addressing teachers during the 4th skill training workshop for teachers under Walimu Saccos Union held at Kibuli Muslim Teachers College in Kampala at the weekend. Teach children right from primary and secondary levels. Skilling is already in the curriculum but it is just not being implemented yet children are supposed to be developed fully,  she said.On misusing moneyMs Seninde said teachers have been getting sacco money but they have been misusing it, with some buying boda bodas or hiring them out to people and are at times stolen, leaving them in loss. Teach the children in schools, pass on knowledge to others. Our curriculum has issues of skilling but they are not passed on to children. During our time, schools used to teach us these things but something went wrong. Government schools say government has not funded the skilling and private schools say they don t have time,  she said.Mr Steven Nabende, the board chairman of Walimu Saccos Union, said the Sacco is meant to equip teachers with entrepreneurship skills. Currently the national teachers sacco has 265 saccos in the country with 187 saccos already benefiting from government s mandated Shs2.5 billion of which government has so far enrolled Shs14.1 billion,  he said.[email protected]",https://www.monitor.co.ug/News/National/Students-need-skilling-says-minister/688334-5061136-15ev541/index.html
31,"Mother, son killed in Luweero house fire - Daily Monitor","LUWEERO. Police in Luweero District have retrieved remains of a mother and her son from a house that was last night gutted by fire at Sekanusu Zone in Wobulenzi Town Council.Police identified the deceased as Gladys Nabatanzi, 34, and Fahad Nsereko, 12, who were burnt beyond recognition. Nabatanzi's other two children Naisha Nabagereka, 3 and Malahad Musiito, 5 have been admitted at Kiruddu Hospital and Njovu Health Centre respectively.The Savana regional Police Spokesperson Paul Kangave confirmed the incident saying the fire was caused by the short circuit. The fire reportedly started at 1.30am and our firefighting team from Luweero Central Police Station responded in time and managed to put out the fire by 2:30am. Preliminary investigations indicate that the fire was caused by the electric short circuit,  Kangave said.Ms Vivian Nalweyiso, a neighbour said she had an alarm of people crying for help but they were unable to rescue the deceased. I opened my house when I heard noise coming from other neighbours and we managed to rescue the two children who are now in hospital,  she said.The Wobulenzi Town Council LCIII Chairperson Mr Moses Ssebalamu said the vigilance of the area residents saved the lives of two children although the life of the mother and her 12-year-old son could not be saved.  The fire started at a time when many people are deep in sleep. It is very difficult to call for help when you are in house engulfed with fire because of possible suffocation. I want to thank the police and residents for their quick response which saved lives of two children,  Ssebalamu said.[email protected]",https://www.monitor.co.ug/News/National/Mother-son-killed-Luweero-house-fire/688334-5058394-fooiy/index.html
32,Passport shortage hits labour export agencies - Daily Monitor,"Kampala- Ugandans seeking passports to travel abroad may have to wait for some time as the country has run short of material to print the official travel document.The most affected are youth seeking jobs abroad through the different labour export agencies that for the last one week have not been able to receive passports for their clients. The issue of passports not being available has disorganised [us] too much because we had clients who were set to [travel]this week knowing that their passports were supposed to be out already,  a director of one of the external labour recruiting company told Daily Monitor yesterday.The Ministry of Internal Affairs spokesperson, Mr Jacob Siminyu, said:  I am still in a meeting. The only thing you can do is to send me an e-mail with questions, I will then provide the answers.  By the time of filing this story, he had not yet responded to our e-mail.The State Minister for Internal Affairs, Mr Obiga Kania, referred us to the Directorate of Citizenship and Immigration Control, saying:  I have not yet been briefed about passport shortage. This newspaper learnt from a source within the department that they will be ready to print passports by the start of next week. The source, speaking on condition of anonymity because he is not authorised to speak on behalf of the department, said only those passports for emergency travels such as sick people referred for urgent medical attention abroad can be printed at the moment.The external labour recruitment agencies that we spoke to said they have hundreds of clients stranded because of the passports. Some of our clients have contracts signed and flights booked. It is going to be expensive to cancel and re-book the flights,  said a director of a company that exports domestic workers to the Middle East.When this reporter visited the ministry premises yesterday, business was going on normally but the officials were mostly serving those applying for new passports, renewals and those with queries.[email protected] ",https://www.monitor.co.ug/News/National/Passport-shortage-Siminyu-labour-export-agencies-Kania/688334-5059004-15pvihez/index.html
33,Gun fire outside army headquaters as Sudan protestors press on - Daily Monitor,"Sudanese security forces fired tear gas early Tuesday at thousands of anti-government protesters who had been demonstrating outside army headquarters for a third straight night, but soldiers intervened firing in the air, witnesses said.Thousands of protesters have massed at the Khartoum complex since Saturday, urging the military to back them in demanding the resignation of President Omar al-Bashir and the formation of a transitional government.It is the largest rally since protests erupted over a hike in bread prices in December, before transforming into nationwide demonstrations against Bashir's 30-year rule.Early on Tuesday, members of the National Intelligence and Security Service and riot police fired tear gas at the protesters in an abortive bid to disperse the sit-in, protest movement organisers said.""There was heavy firing of tear gas after which army soldiers opened the gates of the compound for protesters to enter,"" a witness told AFP.""A few minutes later a group of soldiers fired gunshots in the air to push back the security forces who were firing tear gas.""A second witness too said soldiers had intervened against the security force agents.An AFP correspondent, some five kilometres (three miles) away from the headquarters, heard shooting for about four minutes. Since the protests erupted in December, the armed forces have remained on the sidelines even as security agents and riot police have cracked down.Demonstrators have called on the army to protect them from the deadly crackdown, after days of camping outside its headquarters, which also houses Bashir's residence and the defence ministry.Wish of the revolutionDefence Minister General Awad Ibnouf vowed that the army would prevent any slide into chaos.""Sudan's armed forces understand the reasons for the demonstrations and is not against the demands and aspirations of the citizens, but it will not allow the country to fall into chaos,"" Ibnouf said on Monday, according to the official SUNA news agency.In a separate statement, army chief of staff Kamal Abdelmarouf said the military was ""discharging its responsibility in securing and protecting citizens.""Officials say 38 people have died in protest-related violence since December.Interior Minister Bushara Juma said seven protesters died and 15 were wounded on Saturday when forces tried to disperse them.He said 42 security personnel were injured and 2,496 arrests made.The umbrella group spearheading the protests appealed to the army on Monday for talks on forming a transitional government.""We call on the Sudanese armed forces to talk directly with the Alliance for Freedom and Change for facilitating the peaceful process of forming a transitional government,"" said Omar el-Digeir, a senior member of the group.Digeir said the protest organisers had formed a council to open talks aimed at agreeing a ""transitional government that represents the wish of the revolution"".Reading from a statement, he also called on the armed forces ""to withdraw their support for a regime that has lost its legitimacy"" and to support the ""people's alternative for a transition to a civilian democratic government"".Economic mismanagement The rally outside the army headquarters has been the largest since protests began on December 19 in the central town of Atbara, quickly spreading to the capital and nationwide.The European Union said an ""unprecedented"" number of people had come out calling for change since Saturday.""The people of Sudan have shown remarkable resilience in the face of extraordinary obstacles over many years,"" the EU's External Action Service said.""Their trust must be won through concrete action by the government.""The protesters accuse Bashir's administration of economic mismanagement that has led to soaring food prices and chronic shortages of fuel and foreign currency.After a meeting chaired by Bashir on Sunday, Sudan's security council said the demands of the protesters ""have to be heard"".Bashir, wanted by the Hague-based International Criminal Court on charges of war crimes and genocide connected with the suppression of a now 16-year-old ethnic minority rebellion in the western region of Darfur, took power in an Islamist-backed coup in 1989.He has remained defiant, introducing tough measures that have seen protesters, opposition leaders, activists and journalists arrested.",https://www.monitor.co.ug/News/World/Gun-fire-army-headquaters-Sudan-Omar-alBashir-protestors/688340-5063414-uk3vehz/index.html
34,"Rhino poacher crushed by elephant, eaten by lions - Daily Monitor","A suspected rhino poacher was trampled to death by an elephant and his body devoured by lions in South Africa's Kruger National Park, officials said Monday.South African rangers have recovered the skull of the man in the vast Kruger sanctuary, which has born the brunt of much of the country's poaching crisis.According to a park spokesman, rangers were alerted after the victim's alleged accomplices told his family that he had been crushed to death by an elephant.The man's remains were discovered on Thursday after a two day search involving aircraft and rangers on foot, with the help of the victim's accomplices.""Our field rangers looked around the area and made the unfortunate discovery of a skull. That was the only remaining part of the deceased,"" Kruger national park spokesman Isaac Phaahla told AFP.He said a pride of lions was thought to have been in the area and were believed to have devoured the man's remains.""But the family were grateful that at least they have the bone to go and bury and they know what happened,"" Phaahla said.Four of the man's accomplices have since been arrested and are expected to appear in court this week.The demand for rhino horn has placed Africa at the epicentre of a global poaching and trafficking crisis.South Africa, which is home to about 80 percent of the world rhino population, has been hit hardest, with much of the poaching concentrated on the Kruger park.In 2018, 769 rhinos were poached in South Africa alone, according to the country's environment ministry. More than 7,100 animals have been killed over the past decade ",https://www.monitor.co.ug/News/World/Rhino-poacher-elephant--lions-Kruger-skull-South-Africa/688340-5061790-nu4vh3/index.html
35,"Tunisia president, 92, says doesn't plan to run for re-election - Daily Monitor","Tunisia's 92-year-old president said Saturday he did not plan to stand for re-election in the November polls, in order to make way for someone younger.""In all honesty, I don't think I will put myself forward,"" President Beji Caid Essebsi told the Nidaa Tounes party which he founded in 2012, adding it was time ""to open the door to the youth"".His speech before thousands of members at the party's congress came several days after Abdelaziz Bouteflika, the 82-year-old ailing leader of neighbouring Algeria, resigned in the face of huge protests ending two decades in power. Essebsi, Tunisia's first democratically elected president, urged his party however to overcome bitter internal divisions and to bring Prime Minister Youssef Chahed back into the fold.Tensions have flared between Chahed and Essebsi's son, Hafedh Caid Essebsi, leading to the premier being sidelined from Nidaa Tounes and forming his own rival party, Tahia Tounes.Essebsi's secularist Nidaa Tounes won the 2014 elections and formed a coalition with the Islamist-inspired Ennahdha that lasted four years before the two parties split.Presidential elections are due on November 17, after parliamentary elections which have been scheduled for October 6.Tunisia, whose 2011 revolt toppled longtime dictator Zine El Abidine Ben Ali and sparked the Arab Spring uprisings, has been hailed as a model of democratisation in the Arab world, but has faced economic woes and jihadist attacks.None of the North African country's main political parties have yet announced their candidates for the presidential polls.",https://www.monitor.co.ug/News/World/Tunisia-president-reelection-Beji-Caid-Essebsi-Chahed/688340-5060596-lbcl3m/index.html
36,Africa's richest man withdrew $10 million just to look at it - Daily Monitor,"Nigerian billionaire Aliko Dangote, known as Africa's richest man, told a forum in Ivory Coast on Saturday how he once took $10 million (about Shs37b) in cash out of the bank just to look at it and get it into his head that this was real money, not just figures on paper.""When you're young your first million is important, but after, the numbers don't mean much,"" Dangote, a manufacturing tycoon with a range of companies spanning cement to flour, told the Mo Ibrahim forum in Abidjan.""One day, I cashed 10 million, put them in the boot of my car I put it in my room. I looked at them and thought 'now I believe I have money' and took it back to the bank the next day,"" he told his audience.Anecdotes aside, Dangote said that the two most promising sectors for Africa's future were agriculture and new technologies. But he advised young African entrepreneurs not to get carried away by the first flush of success.""Often in Africa we spend our projected incomes. There are ups and downs"" in business, he warned.Dangote said he regretted the customs and administrative problems that hamper business development throughout the continent.As an example he cited the difficulties his cement group faces in exporting to Benin from Nigerian factories 40 kilometres (25 miles) from the border. Benin imported ""more expensive"" cement from China instead.",https://www.monitor.co.ug/News/World/Africa-richest-man10-million-Dangote-cement-China-/688340-5060572-skcfrc/index.html
37,"Rwanda mourns the dead, 25 years since genocide began - Daily Monitor","Rwanda on Sunday begins one hundred days of mourning for over 800,000 people slaughtered in a genocide that shocked the world, a quarter of a century on from the day it began.President Paul Kagame will start a week of commemoration activities by lighting a remembrance flame at the Kigali Genocide Memorial, where more than 250,000 victims are believed to be buried, mainly from the Tutsi people.They are only some of those killed by the genocidal Hutu forces, members of the old army and militia forces called the ""Interahamwe"", that began their bloody campaign of death on April 7, 1994, the day after the assassination of President Juvenal Habyarimana, a Hutu.Some were shot; most were beaten or hacked by machetes.The killings lasted until Kagame, then 36, led the mainly Tutsi Rwandan Patriotic Front (RPF) into Kigali on July 4, ending the slaughter and taking control of the devastated country.Kagame, now 61 and who has been in power ever since, will lead the memorial to the dead.After lighting the flame, Kagame is expected to make a key speech at the Kigali Convention Centre, a dome-shaped auditorium in the centre of the capital, a modern building emblematic of the regeneration of Rwanda since the dark days of 1994.Kagame will then preside over a vigil at the country's main football ground. The Amahoro National Stadium -- whose name means ""peace"" in Rwanda's Kinyarwanda language -- was used by the UN during the genocide to protect thousands of people of the Tutsi minority from being massacred on the streets outside.Deep trauma In past years, ceremonies have triggered painful flashbacks for some in the audience, with crying, shaking, screaming and fainting amid otherwise quiet vigils.For many survivors, forgiveness remains difficult when the bodies of their loved ones have not been found and many killers are still free.A quarter of a century on, the east African nation has recovered economically, but the trauma still casts a dark shadow.Kagame has kept an authoritarian hold as he steers the small, landlocked East African nation through economic recovery. Growth in 2018 was a heady 7.2 percent, according to the African Development Bank (AfDB).Some 10 leaders are expected to pay their respects, mostly from nations across the continent.Former colonial ruler Belgium is sending Prime Minister Charles Michel.But French President Emmanuel Macron is not attending, with France represented by Herve Berville, a 29-year old Rwandan-born member of parliament in Paris.Rwanda has accused France of being complicit in the genocide through its support for the Hutu-led government and of helping perpetrators escape.Paris has consistently denied complicity in the bloodshed, though former president Nicolas Sarkozy in 2010 acknowledged France had made ""serious errors of judgement"".On Friday, Macron appointed an expert panel to investigate France's actions at the time.Macron is not the only notable absence; former ally Ugandan President Yoweri Museveni is also not attending, amid accusations by Kigali that Uganda is supporting Rwandan rebels.",https://www.monitor.co.ug/News/World/Rwanda-genocide-Kagame-Tutsi-RPF-UN/688340-5060506-u3yfoy/index.html
38,UK police probing five over Rwanda genocide - Daily Monitor,"British police said Tuesday it was reviewing allegations against five men accused by Rwanda of involvement in the country's 1994 genocide.Two days after the world commemorated the quarter-century anniversary of the gruesome ethnic massacre, the Metropolitan Police's War Crimes Unit said it had ""received a request from Rwandan authorities in January 2018 to investigate five individuals.""Documentation relevant to this request has been passed to the War Crimes Unit and the unit is currently assessing this material,"" it said.Some 800,000 people, mostly Tutsis and moderate Hutus, were beaten, shot, or hacked to death with machetes in 100 days of slaughter.Citing human rights concerns, a British court in 2015 denied a Rwandan extradition request for the five men: Vincent Brown, Charles Munyaneza, Emmanuel Nteziryayo, Celestin Ugirashebuja and Celeste Mutabaruka.They are accused by Rwanda of genocide, complicity in genocide, crimes against humanity, conspiracy to murder, forming a criminal gang and inciting disorder, but have reportedly denied any involvement.Last week, French President Emmanuel Macron announced the creation of a commission of historians and researchers that will delve into the state archives for clarity on France's actions during the genocide.Rwanda accuses France of having supported the ethnic Hutu forces behind most of the killing and of helping some of the perpetrators to escape, allegations Paris rejects.",https://www.monitor.co.ug/News/World/UK-police-five-Rwanda-genocide-War-Crimes-Unit-Munyaneza/688340-5063676-13muwkr/index.html
